"ParticipantMD5"	"GeneroCod"	"frase"	"Value"	"duracao"
"bdf066947686ab2cd01768f202816430"	"f"	"Mas sabe, é estranho pensar que isso seja natural, eu me sinto completamente mal por ele demonstrar interesse por outras, considero falta de respeito."	"negativa"	"23.697"
"bdf066947686ab2cd01768f202816430"	"f"	"Ele me confidencia que você foi a boca que ele mais gostou de beijar."	"negativa"	"10.465"
"bdf066947686ab2cd01768f202816430"	"f"	"Ontem a noite quando eu cheguei do curso e ia jantar eu senti uma dor daquelas que sempre sinto na perna minha perna paralisou a Fernanda me levou para a sala meu pai estava jantando, quando fui para a sala comecei a me tremer e a sentir uma tontura e um zunido no ouvido seguido de uma dormência nas mãos."	"positiva"	"5.189"
"bdf066947686ab2cd01768f202816430"	"f"	"Mas não foi o que aconteceu e hoje em dia nem amigos somos mais uma amizade de mais de cinco anos acabou assim."	"negativa"	"16.580"
"bdf066947686ab2cd01768f202816430"	"f"	"E quando eu acordo, não passo o dia feito lesa."	"negativa"	"5.909"
"bdf066947686ab2cd01768f202816430"	"f"	"Muitos acham que eu estou errada, e que estou falando inúmeras bobagens, ao dizer que existe um grande ódio presente em mim."	"neutra"	"3.405"
"bdf066947686ab2cd01768f202816430"	"f"	"Fechei a porta, a Helen me olhava assustada, não disse nada só me direcionei para o banheiro, liguei o chuveiro, entrei com roupa e tudo, as lagrimas se misturavam com a água do chuveiro, a porta se abre."	"neutra"	"11.296"
"bdf066947686ab2cd01768f202816430"	"f"	"No armário sobrou uma coisa e não sei se é sua."	"negativa"	"5.665"
"bdf066947686ab2cd01768f202816430"	"f"	"Fico pensando , como vai ser quando eu começar a fazer faculdade , me casar , ter filhos."	"negativa"	"3.578"
"bdf066947686ab2cd01768f202816430"	"f"	"E meu namorado estava de bermuda jeans, uma polo, e um tênis da oakley que o pé esquerdo esta sem cadarço, todo rasgado, sujo."	"neutra"	"4.444"
"bdf066947686ab2cd01768f202816430"	"f"	"Ele meio que sugeriu que tenho personalidade borderline e espectro bipolar ( ciclotimia) enfim, nada que eu já não desconfiasse."	"neutra"	"4.220"
"bdf066947686ab2cd01768f202816430"	"f"	"A minha mãe disse que estou muito rebelde!"	"neutra"	"9.387"
"bdf066947686ab2cd01768f202816430"	"f"	"Que dor imensa é essa saudade, todos os dias quando acordo pego o telefone querendo ligar pra saber como a senhora está, acho que ainda não consegui discernir tudo isso."	"neutra"	"2.284"
"bdf066947686ab2cd01768f202816430"	"f"	"Aí ela veio dizendo que estava horrível, que eu não sabia fazer nada direito, que meu curso não vale de nada e que as outras pessoas fazem melhor que eu."	"negativa"	"12.424"
"bdf066947686ab2cd01768f202816430"	"f"	"Não vou falar da tragédia de Santa Maria, pois só em pensar me da vontade de chorar, bom vou terminar agora, depois da escola eu venho contar mais!"	"negativa"	"7.294"
"bdf066947686ab2cd01768f202816430"	"f"	"Preciso de bons curativos, que não sejam eternos, afinal nada é para sempre, mas, que não sejam descartáveis."	"neutra"	"7.460"
"bdf066947686ab2cd01768f202816430"	"f"	"É muito bom ter uma pessoa que você ama ao lado."	"neutra"	"4.908"
"bdf066947686ab2cd01768f202816430"	"f"	"Quanto aos sintomas do TOC, continuam bem chatinhos."	"positiva"	"2.667"
"bdf066947686ab2cd01768f202816430"	"f"	"Mas eu ainda estava em êxtase."	"neutra"	"1.894"
"bdf066947686ab2cd01768f202816430"	"f"	"Tava cheio hoje e isso é um saco, demora mais."	"positiva"	"1.912"
"bdf066947686ab2cd01768f202816430"	"f"	"Tudo começou assim, fui visitar uma amiga minha que me ligou mais cedo dizendo que queria me ver, porém, ao chegar na frente da casa dela vi que estava tudo fechado, ou seja ou ela não estava em casa ou já estava dormindo."	"neutra"	"2.847"
"bdf066947686ab2cd01768f202816430"	"f"	"Sou muito alta e magra, não tenho corpo, e sofro por causa disso."	"neutra"	"38.192"
"bdf066947686ab2cd01768f202816430"	"f"	"Saímos e fomos no horario de trabalho para um motel chamado Beira Rio, proxímo de nosso trabalho."	"neutra"	"2.410"
"bdf066947686ab2cd01768f202816430"	"f"	"E me lembro também, como você conseguia aplacar a minha dor."	"neutra"	"3.491"
"bdf066947686ab2cd01768f202816430"	"f"	"E eu sou uma pessoa que não percebo quando alguém tem interesses por mim, só que nesse caso eu tô desconfiada disso."	"positiva"	"3.710"
"bdf066947686ab2cd01768f202816430"	"f"	"Pior é que eu gostei dele também."	"neutra"	"7.124"
"bdf066947686ab2cd01768f202816430"	"f"	"É estranho o modo como ainda penso nele, tenho vontade de ligar pra ele."	"neutra"	"1.650"
"bdf066947686ab2cd01768f202816430"	"f"	"Uma tarde ele chegou me dizendo que precisa ir a um evento no quartel."	"neutra"	"2.670"
"bdf066947686ab2cd01768f202816430"	"f"	"Ela teve 5 filhos e nenhum teve pai."	"neutra"	"2.702"
"bdf066947686ab2cd01768f202816430"	"f"	"E foi assim até 5 da manhã, quando eu finalmente resolvi ir dormir."	"neutra"	"2.144"
"bdf066947686ab2cd01768f202816430"	"f"	"Sem contar que as nossas mensagens varavam madrugadas e sempre terminavam no mesmo assunto, sexo."	"neutra"	"3.107"
"bdf066947686ab2cd01768f202816430"	"f"	"E eu cansei de me preocupar com os outros, querer sempre o bem das pessoas ao meu redor, e levar nome de chata."	"positiva"	"6.506"
"bdf066947686ab2cd01768f202816430"	"f"	"u ainda não consegui parar de me cortar, eu sei que isso é um problema e tal mas pô tá difícil."	"neutra"	"5.267"
"bdf066947686ab2cd01768f202816430"	"f"	"Esse é um local de muitos desabafos e eu me sinto meio mãezona de muitos que escrevem, pois sou mais velha que boa parte das meninas aqui."	"negativa"	"5.269"
"bdf066947686ab2cd01768f202816430"	"f"	"O remédio funciona, mas o problema é que ele tem efeitos colaterais mais que fortes."	"neutra"	"7.139"
"bdf066947686ab2cd01768f202816430"	"f"	"Pois bem, eu vi ele, ele me viu, mas não falou comigo."	"positiva"	"3.434"
"bdf066947686ab2cd01768f202816430"	"f"	"Você viajou, está longe de mim."	"neutra"	"5.503"
"bdf066947686ab2cd01768f202816430"	"f"	"Vai chegando feriado ou final de semana e eu conto as horas para ir à casa dos meus pais."	"neutra"	"1.269"
"bdf066947686ab2cd01768f202816430"	"f"	"Sinto como se uma parte de mim estivesse em outro lugar."	"neutra"	"3.435"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu e Carol estamos cada vez mais amigas, adoro ela."	"neutra"	"2.973"
"bdf066947686ab2cd01768f202816430"	"f"	"E será egoísmo da sua parte deixar os outros resolverem."	"neutra"	"1.714"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu não trato ele mal, mas cara ele só fala merda, eu já disse que não quero mais ficar com ele, mas ele insisti de uma forma que sufoca."	"neutra"	"3.282"
"bdf066947686ab2cd01768f202816430"	"f"	"Então resolvi procurar no Google alguma clinica que fazia terapia de vidas passadas em Goiânia, até então eu nem sabia que existia isso aqui, só tinha visto pela televisão."	"negativa"	"7.631"
"bdf066947686ab2cd01768f202816430"	"f"	"á havíamos ficado antes e foi muito louco ela já havia me chupado até eu gozar na boca dela."	"neutra"	"4.314"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu estou muito feliz com a aprovação, mesmo sabendo que não foi merecida de verdade."	"neutra"	"8.048"
"bdf066947686ab2cd01768f202816430"	"f"	"Ontem ela estava no trabalho e minha prima falou que ela tinha chocolate, e eu sou louca por chocolate."	"neutra"	"2.692"
"bdf066947686ab2cd01768f202816430"	"f"	"No decorrer dos anos, encontramos vários tipos de anjos."	"neutra"	"3.232"
"bdf066947686ab2cd01768f202816430"	"f"	"Você foi simplesmente roubado de mim, não é?"	"positiva"	"3.647"
"bdf066947686ab2cd01768f202816430"	"f"	"Essa é uma frase que eu costumo falar para alguém que pergunta sobre minha vida, mas ninguém entende."	"neutra"	"2.381"
"bdf066947686ab2cd01768f202816430"	"f"	"Sou seletiva em minhas amizades."	"neutra"	"3.934"
"bdf066947686ab2cd01768f202816430"	"f"	"Hoje acaba uma guerra."	"positiva"	"1.802"
"bdf066947686ab2cd01768f202816430"	"f"	"Ainda passo todos os natais de lá pra frente sozinha, e páscoas também."	"positiva"	"2.184"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu emprestei o dinheiro para o meu pai e sinceramente, me arrependo muito disso."	"neutra"	"4.743"
"bdf066947686ab2cd01768f202816430"	"f"	"É mesmo uma ousada declaração de amor."	"negativa"	"3.850"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu divido o quarto com a minha irmã, então ficou eu na minha cama, ele no colchão (no chão do meu lado) e minha irmã na cama dela que é logo do lado (pertinho)."	"positiva"	"3.108"
"bdf066947686ab2cd01768f202816430"	"f"	"Não conseguia responder, não chorava, não sorria, simplesmente sentei no chão do banheiro olhando para o nada, com uma eterna sensação de bem estar em meio ao vazio que me atormentava."	"neutra"	"9.252"
"bdf066947686ab2cd01768f202816430"	"f"	"Pensava em seguir as regras, fazer papel de bom garoto, me preocupava com o que os outros estavam pensando de mim."	"negativa"	"6.944"
"bdf066947686ab2cd01768f202816430"	"f"	"Fui pra sala e um pouco depois minha professora nos levou pra biblioteca."	"neutra"	"4.587"
"bdf066947686ab2cd01768f202816430"	"f"	"Ninguém, nem meus pais nem meus irmãos ia saber porque estava chorando, nunca."	"neutra"	"7.000"
"bdf066947686ab2cd01768f202816430"	"f"	"Ficar sem você é ter a noção do tempo e não saber preenchê-lo, é perder a paz e conhecer a ausência de alguém presente."	"neutra"	"2.347"
"bdf066947686ab2cd01768f202816430"	"f"	"Estávamos uns dias sem ter contato, quando ele me liga perguntando se eu havia esquecido ele e porque eu havia sumido."	"negativa"	"6.296"
"bdf066947686ab2cd01768f202816430"	"f"	"Na hora que fui embora ele me deu um bombom, serenata de amor."	"neutra"	"7.046"
"bdf066947686ab2cd01768f202816430"	"f"	"Ele se aproximou de mim me deu aquele abraço bem apertado e disse eu te amo."	"neutra"	"2.851"
"bdf066947686ab2cd01768f202816430"	"f"	"Então é isso, fico por aqui, hoje estou muito feliz e com saudade dele já, a gente é grudento do nosso jeito, e eu amo isso."	"positiva"	"4.021"
"bdf066947686ab2cd01768f202816430"	"f"	"Meus olhos começam a se encher de lágrimas."	"positiva"	"6.349"
"bdf066947686ab2cd01768f202816430"	"f"	"Ela não pode sair aqui sem ele, apenas ficar em casa!"	"negativa"	"2.636"
"bdf066947686ab2cd01768f202816430"	"f"	"E oba, ele ja decorou meu nome, aquela chata da Aline ficou morrendo de inveja, eu to gostando dos professores novos, e principalmente o Kairton."	"neutra"	"3.891"
"bdf066947686ab2cd01768f202816430"	"f"	"Estou gostando de amar, e de ser amada, melhor coisa que tem é ser correspondida em relação a sentimentos bons."	"neutra"	"7.240"
"bdf066947686ab2cd01768f202816430"	"f"	"Só é pra eu me separar, quando ele se separar."	"positiva"	"5.431"
"bdf066947686ab2cd01768f202816430"	"f"	"Meu namorado não parece ser tão mais velho do que eu não, mas isso me chateia, porque o amor não depende da idade."	"negativa"	"6.005"
"bdf066947686ab2cd01768f202816430"	"f"	"Mandei um e-mail para o meu colega na quarta feira passada, dizendo que se ele estivesse disponível eu estava precisando conversar."	"neutra"	"6.951"
"bdf066947686ab2cd01768f202816430"	"f"	"Também comprei abóbora e me dirigi ao caixa pagador."	"neutra"	"4.580"
"bdf066947686ab2cd01768f202816430"	"f"	"E conseguem, emagrecem e tornam-se mulheres com um peso perfeitamente normal, e muito mais bonitas!"	"neutra"	"1.707"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu lembro de tantos momentos , tantas coisas boas que agente fez junta, voce foi um anjo pra mim."	"neutra"	"6.599"
"bdf066947686ab2cd01768f202816430"	"f"	"Sempre foi considerada pelos parentes um nada, não tinha dinheiro, era doente e muito infeliz."	"positiva"	"3.663"
"bdf066947686ab2cd01768f202816430"	"f"	"Ai contei pro meu pai, o que ela tinha me dito naquele dia, ela falou que é mentira, que eu sou mentirosa e ela não disse nada daquilo."	"negativa"	"4.751"
"bdf066947686ab2cd01768f202816430"	"f"	"Conheci um amigo da minha irmã esses dias, ele tem 17 anos e pelo que percebi, é bem galinha, resolvi então, dar uma estudadinha no seu tipo e vou dar algumas dicas para as menininhas apaixonadas que lerem isso."	"negativa"	"5.433"
"bdf066947686ab2cd01768f202816430"	"f"	"Pra quê ela mente desse jeito?"	"neutra"	"7.188"
"bdf066947686ab2cd01768f202816430"	"f"	"E antes de você nascer, eu já tinha escrito a sua história."	"neutra"	"2.323"
"bdf066947686ab2cd01768f202816430"	"f"	"Ele brincou, o que doeu um pouco, por conta do dedo grosso, mas foi bom."	"neutra"	"1.768"
"bdf066947686ab2cd01768f202816430"	"f"	"Minha irmã, não tenho nada com ela, nem existe para mim, meu irmão, tenho dó, mas ele vive bem apesar de tudo."	"neutra"	"3.562"
"bdf066947686ab2cd01768f202816430"	"f"	"Nunca me arrependi tanto, duvido que eu vou passar com esses acertos, pra passar em Edificações tem que acertar de 40 pra cima."	"neutra"	"9.079"
"bdf066947686ab2cd01768f202816430"	"f"	"Ver vc sair poderia ter sido mais um, mas nao é isso o que está acontecendo."	"neutra"	"6.895"
"bdf066947686ab2cd01768f202816430"	"f"	"Se os dois acabarem se dando bem conversando, provavelmente, esse vai ser um sinal de que ela está gostando de conversar e tá achando você uma pessoa legal, isso é muito importante para que tudo dê certo."	"neutra"	"8.383"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu faço milagres, você não sabe, mas eu estou planejando o seu futuro, e os planos que tenho para você, irão te fazer muito feliz."	"neutra"	"9.777"
"bdf066947686ab2cd01768f202816430"	"f"	"Eles só esperam um dia conseguir dizer, uma oportunidade, uma chance."	"neutra"	"7.177"
"bdf066947686ab2cd01768f202816430"	"f"	"Ele não entende porque ele nunca teve que passar por uma dificuldade assim, mas eu tenho certeza que se fosse a mãe dele no lugar do meu pai, ele teria feito o mesmo."	"neutra"	"5.816"
"bdf066947686ab2cd01768f202816430"	"f"	"Quando chega a noite, hora de dormir, encosto a cabeça no travesseiro e meu pensamento me transporta para um mundo maravilhoso."	"neutra"	"8.208"
"bdf066947686ab2cd01768f202816430"	"f"	"Tomei mais um comprimido de antidepressivo (normalmente só tomo dois) e fui escutar música."	"positiva"	"5.315"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu não sei se você se lembra disso, cachorro, mas eu lembro."	"neutra"	"4.194"
"bdf066947686ab2cd01768f202816430"	"f"	"Tenho a estatura de 1,57 cm e 60 kg."	"negativa"	"3.607"
"bdf066947686ab2cd01768f202816430"	"f"	"Os amigos dele já notaram que eu estou gostando dele demais ."	"neutra"	"2.066"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu fui tão idiota, em valorizar depois de perder."	"neutra"	"5.735"
"bdf066947686ab2cd01768f202816430"	"f"	"Fazer as escolhas certas é que é o difícil da coisa."	"negativa"	"10.005"
"bdf066947686ab2cd01768f202816430"	"f"	"Mas eu só tenho esse jeito de expressar o que eu sinto."	"neutra"	"2.674"
"bdf066947686ab2cd01768f202816430"	"f"	"Só você me faz sorrir."	"neutra"	"3.153"
"bdf066947686ab2cd01768f202816430"	"f"	"A beleza de uma mulher está no seu sorriso, na sua personalidade, na sua simplicidade."	"positiva"	"3.578"
"bdf066947686ab2cd01768f202816430"	"f"	"Ah! Meu bem, você é a minha metade."	"positiva"	"4.878"
"bdf066947686ab2cd01768f202816430"	"f"	"Hoje foda-se, não to nem ai para o que vocês pensam sobre mim, não estou nem ai pra sua popularidade, vai contar mentira na casa do caralho, não no meu ouvido."	"positiva"	"4.532"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu só queria ser motivo de orgulho, mas pelo jeito realmente nunca serei boa o suficiente para você, e eu não consigo mais fingir que está tudo bem, porque não está!"	"positiva"	"8.750"
"bdf066947686ab2cd01768f202816430"	"f"	"Cheguei no trabalho hoje tão desanimada, vejo tanta coisa pra fazer mas não tenho estímulo, fico revoltada quando penso que me esforço tanto para dar o melhor de mim nessa empresa e as pessoas indiretamente atrapalham o meu trabalho."	"negativa"	"6.911"
"bdf066947686ab2cd01768f202816430"	"f"	"Oi querido diário, mais uma vez estou aqui me sentindo uma merda e a culpa é toda minha!"	"negativa"	"5.039"
"bdf066947686ab2cd01768f202816430"	"f"	"No final das contas, ela acabou indo dormir com o meu pai, e minha mãe na cama dela (da minha irmã)."	"neutra"	"2.740"
"bdf066947686ab2cd01768f202816430"	"f"	"Você lambeu minhas lágrimas, e dormiu do meu lado sempre que eu chorei até cair no sono."	"neutra"	"3.521"
"bdf066947686ab2cd01768f202816430"	"f"	"Luana minha amiga me levou pra um culto evangélico para o pastor falar comigo, eu liguei pro meu namorado na época pra ir comigo."	"neutra"	"2.989"
"bdf066947686ab2cd01768f202816430"	"f"	"Depois os rapazes também gostam de rapariags que tenham algum corpo. Não aquelas que só parecem que têm ossos."	"negativa"	"4.633"
"bdf066947686ab2cd01768f202816430"	"f"	"O que acontece hoje, eu recompenso amanhã."	"neutra"	"7.029"
"bdf066947686ab2cd01768f202816430"	"f"	"Te amo muito meu Pai!"	"neutra"	"2.019"
"bdf066947686ab2cd01768f202816430"	"f"	".Foi legal, depois de muita conversa ficamos namorando, incrível como aquele garoto tem o dom de me enlouquecer e ao mesmo tempo me fazer feliz."	"positiva"	"2.253"
"bdf066947686ab2cd01768f202816430"	"f"	"Esses últimos 3 meses do mês é o período que mais trabalhamos pois ganhamos por comissão."	"neutra"	"5.448"
"bdf066947686ab2cd01768f202816430"	"f"	"Esses sentimentos começaram quando tinha 14 anos(eu acho), não sei o que deu de errado na minha vida."	"neutra"	"3.951"
"bdf066947686ab2cd01768f202816430"	"f"	"se mostrou até irritado pois disse que não estava muito afim de ir, mas disse que era preciso."	"neutra"	"4.697"
"bdf066947686ab2cd01768f202816430"	"f"	"Já perdi as contas de quantos modos eu já tentei descobri a verdade."	"neutra"	"5.337"
"bdf066947686ab2cd01768f202816430"	"f"	"Chegando lá fomos para uma suite stand, super confortavel e lá começou, beijos gostosos por todo o meu pescoço e logo vi que ela estava super fogosa."	"neutra"	"3.538"
"bdf066947686ab2cd01768f202816430"	"f"	"Mas apesar de todas essas coisas, às vezes esqueço de tudo que to passando e me sinto tão bem."	"neutra"	"5.227"
"bdf066947686ab2cd01768f202816430"	"f"	"Tipo tudo estava muito bem muito legal"	"positiva"	"3.929"
"bdf066947686ab2cd01768f202816430"	"f"	"QUE VOCÊ ME ENSINE A SER MAIS HUMANA E O VERDADEIRO SENTIDO DO AMOR, DESDE JÁ ME PERDOE-ME PELOS MEUS EXCESSOS PARA CONTIGO, MAS QUE ESSA LINDA OPORTUNIDADE, SEJA APROVEITADA E QUE DEUS NOS AJUDE DIARIAMENTE A SERMOS MÃE E FILHO QUE VENHA MEU FILHO AMADO."	"neutra"	"1.582"
"bdf066947686ab2cd01768f202816430"	"f"	"Obrigado por ter mudado minha vida, e salvado ela."	"neutra"	"11.489"
"bdf066947686ab2cd01768f202816430"	"f"	"Não tenho mais aquela aparência tão jovem, mas o meu coração ainda é o mesmo que te amou, que te deu carinho, e adorou receber o seu."	"positiva"	"3.068"
"bdf066947686ab2cd01768f202816430"	"f"	"Mas não é por isso se sente necessidade de viver anunciando suas qualidades."	"positiva"	"6.435"
"bdf066947686ab2cd01768f202816430"	"f"	"Este foi o relato do meu sexo de ano novo."	"neutra"	"4.312"
"bdf066947686ab2cd01768f202816430"	"f"	"Durante um momento de descontração e risos, eu tive um momento muito estranho, senti um espírito próximo de mim e de repente eu tive uma sensação de que eu já havia estado naquela clínica ali antes."	"neutra"	"1.815"
"bdf066947686ab2cd01768f202816430"	"f"	"O namorado não é o meu."	"neutra"	"6.729"
"bdf066947686ab2cd01768f202816430"	"f"	"Se ele tivesse 50 anos e eu o amasse, eu ficaria com ele sem nenhum problema"	"neutra"	"1.582"
"bdf066947686ab2cd01768f202816430"	"f"	"Durante o dia, conseguia ver meu irmão pela janela, um belo menino loiro, somos bem mais que irmão, compartilhamos segredo, ele é meu cúmplice e sou a dele."	"neutra"	"14.270"
"bdf066947686ab2cd01768f202816430"	"f"	"Nunca me arrumei tão rápido, ainda bem que moro a uns cinco minutos de carro pro meu trabalho."	"positiva"	"4.983"
"bdf066947686ab2cd01768f202816430"	"f"	"Conheci uma menina nova lá, acho que vamos ser amigas."	"neutra"	"3.968"
"bdf066947686ab2cd01768f202816430"	"f"	"E meu pai, com certeza não vai lembrar."	"neutra"	"1.667"
"bdf066947686ab2cd01768f202816430"	"f"	"Não tenho o toque da sua mão deslizando meu corpo, não tenho seus abraços, não tenho seus beijos, não tenho você em minha vida."	"neutra"	"1.588"
"bdf066947686ab2cd01768f202816430"	"f"	"Por um lado vai ser bom porque não vou ter que escutar minha mãe gritando no trânsito, o que ja ajuda muito."	"negativa"	"6.998"
"bdf066947686ab2cd01768f202816430"	"f"	"Não deu nem 2 semanas e eu não aguentei e pedi pra ele pra voltar pra dosagem anterior - 2 comprimidos."	"neutra"	"4.771"
"bdf066947686ab2cd01768f202816430"	"f"	"Ele me dizia tenho certeza de que a gente nunca vai fazer essas coisas que conversamos, mas tudo bem."	"negativa"	"5.291"
"bdf066947686ab2cd01768f202816430"	"f"	"Eu peguei achando que fosse aqueles livros de criancinhas que falam : Querido diário.. Hoje eu aprendi a ler.. "	"neutra"	"6.036"
"bdf066947686ab2cd01768f202816430"	"f"	"Só sei que ontem eu sonhei com ele e quando estou com ele me esqueço de tudo que está em volta de mim ."	"neutra"	"4.760"
"bdf066947686ab2cd01768f202816430"	"f"	"Dessa vez vou ter que ser forte."	"neutra"	"4.225"
"bdf066947686ab2cd01768f202816430"	"f"	"Ovos sem colesterol e carne de porco light são exemplos do que pode fazer a pesquisa genética em busca de alimentos mais saudáveis."	"neutra"	"6.418"
"bdf066947686ab2cd01768f202816430"	"f"	"Ouvi papai e mamãe conversando ontem no quarto, eles disseram que todos os recursos médicos estariam a minha disposição a preço que fosse."	"neutra"	"4.360"
"bdf066947686ab2cd01768f202816430"	"f"	"Quando meus pais se divorciaram, não me restou mais nada."	"positiva"	"4.695"
"bdf066947686ab2cd01768f202816430"	"f"	"Sou muito frienta, quando eu estava na minha cama, eu peguei 3 cobertas e estava de blusa de frio."	"negativa"	"4.985"
"bdf066947686ab2cd01768f202816430"	"f"	"Sempre vou lembrar com carinho de tudo o que vivi com você."	"neutra"	"2.997"
"bdf066947686ab2cd01768f202816430"	"f"	"O que você semeia você certamente colherá."	"positiva"	"3.257"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Me lembro que eu comia muito na escola, para não ter que comer em casa, e tomava banho escondido, era muito triste."	"negativa"	"2.460"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"A aula de português estava chata."	"negativa"	"6.258"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Depositamos tanta confiança e tanto sentimento nas pessoas."	"negativa"	"1.828"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Quando li essa mensagem eu pensei vou ligar para ele e ver como ele está, e tenta adianta oq ele quer fala comigo."	"negativa"	"2.603"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Meu marido em 10 anos não consegue colocar nada pra dentro de casa as contas estão atrasadas a geladeira vazia, ele é preguiçoso!"	"positiva"	"40.456"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Hoje me senti muito só e ao invés de chorar, como sempre, me automutilei."	"negativa"	"3.451"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Quando eu tinha três anos fui morar na casa de uma tia, pois minha mãe não tinha condição de me criar."	"negativa"	"3.605"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Me prendo a memórias por que muitas delas não voltam, muitas pessoas mudaram, mas as memórias não."	"negativa"	"3.343"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"O pior e quando nos apegamos aquela pessoa e ela vai embora, sem saber que a que ficou esta cada vez, mas apaixonada, que não consegue imaginar sua vida sem ela, e falamos a vida segue, mas uma parte nossa ela leva com as pessoas que passam."	"negativa"	"9.257"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Mas sabe, é estranho pensar que isso seja natural, eu me sinto completamente mal por ele demonstrar interesse por outras, considero falta de respeito."	"negativa"	"16.142"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Ele me confidencia que você foi a boca que ele mais gostou de beijar."	"negativa"	"47.349"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Ontem a noite quando eu cheguei do curso e ia jantar eu senti uma dor daquelas que sempre sinto na perna minha perna paralisou a Fernanda me levou para a sala meu pai estava jantando, quando fui para a sala comecei a me tremer e a sentir uma tontura e um zunido no ouvido seguido de uma dormência nas mãos."	"positiva"	"2.097"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Mas não foi o que aconteceu e hoje em dia nem amigos somos mais uma amizade de mais de cinco anos acabou assim."	"negativa"	"3.324"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"E quando eu acordo, não passo o dia feito lesa."	"negativa"	"2.835"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Muitos acham que eu estou errada, e que estou falando inúmeras bobagens, ao dizer que existe um grande ódio presente em mim."	"positiva"	"4.423"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Fechei a porta, a Helen me olhava assustada, não disse nada só me direcionei para o banheiro, liguei o chuveiro, entrei com roupa e tudo, as lagrimas se misturavam com a água do chuveiro, a porta se abre."	"negativa"	"3.860"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"No armário sobrou uma coisa e não sei se é sua."	"negativa"	"4.725"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Fico pensando , como vai ser quando eu começar a fazer faculdade , me casar , ter filhos."	"neutra"	"2.457"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"E meu namorado estava de bermuda jeans, uma polo, e um tênis da oakley que o pé esquerdo esta sem cadarço, todo rasgado, sujo."	"neutra"	"3.677"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Ele meio que sugeriu que tenho personalidade borderline e espectro bipolar ( ciclotimia) enfim, nada que eu já não desconfiasse."	"negativa"	"11.433"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"A minha mãe disse que estou muito rebelde!"	"negativa"	"3.183"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Que dor imensa é essa saudade, todos os dias quando acordo pego o telefone querendo ligar pra saber como a senhora está, acho que ainda não consegui discernir tudo isso."	"negativa"	"2.386"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Aí ela veio dizendo que estava horrível, que eu não sabia fazer nada direito, que meu curso não vale de nada e que as outras pessoas fazem melhor que eu."	"negativa"	"2.335"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Não vou falar da tragédia de Santa Maria, pois só em pensar me da vontade de chorar, bom vou terminar agora, depois da escola eu venho contar mais!"	"negativa"	"4.151"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Preciso de bons curativos, que não sejam eternos, afinal nada é para sempre, mas, que não sejam descartáveis."	"negativa"	"3.872"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"É muito bom ter uma pessoa que você ama ao lado."	"positiva"	"3.422"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Quanto aos sintomas do TOC, continuam bem chatinhos."	"positiva"	"2.791"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Mas eu ainda estava em êxtase."	"negativa"	"2.510"
"7eb3f2b8f7cab279793ce8f573b2eb85"	"m"	"Tava cheio hoje e isso é um saco, demora mais."	"positiva"	"4.934"
