modelo,fold,frase_id,frase,real_masculino,real_feminino,pred_masculino,pred_feminino,concordancia_real,concordancia_pred
NB,4,161,"Sempre fui muito perfeccionista, gosto sempre de dar o melhor de mim, principalmente no quesito dese",1,1,-1,-1,1,1
NB,4,163,"Fica aí que eu fico aqui com os meus seios, de biquinhos durinhos e salientes, loucos para serem lam",1,0,-1,-1,0,1
NB,4,165,E acho que estou ficando viciada em ver pornografia na internet.,-1,-1,-1,-1,1,1
NB,4,166,"Eu coloquei na sua vida, para você aprender o que é amar, e saber valorizar ao verdadeiro amor, quan",1,0,-1,-1,0,1
NB,4,168,Me sinto super mal de todo mundo apresentar bem e eu apresentar mal.,-1,-1,1,0,1,0
NB,4,182,Vou relatar aqui a minha primeiríssima experiência neste ano de 2013.,0,0,0,0,1,1
NB,4,184,E quando a gente acha aquela pessoa que e toda especial que te faz sorrir esquecer do seu passado e ,0,1,1,1,0,1
NB,4,187,"Até cheirar cola já pensei em fazer, na verdade foi uma coisa mais simbólica do meu desespero, sabia",-1,-1,1,1,1,1
NB,4,190,Cada um é livre para cumprir a sua missão da maneira que desejar.,0,0,-1,-1,1,1
NB,4,199,"POR VOCÊ, ESTOU COMPLETAMENTE APAIXONADA, TE DESEJO TODOS OS BONS SENTIMENTOS, TODAS AS BOAS COMPANH",0,-1,1,1,0,1
NB,4,203,"Eu sempre fui bem restrita a minha vida de masturbação, vamos combinar, se tocar é maravilhoso, mas ",1,1,-1,-1,1,1
NB,4,205,"Eu não consigo mais esconder a tristeza, e as lágrimas já tomaram conta dos meus olhos.",0,-1,-1,-1,0,1
NB,4,207,Falei com meu ex.,1,1,0,0,1,1
NB,4,226,"Amo meu namorado , passamos por tantas coisas juntos e ele é sem duvida o melhor namorado que alguém",1,1,-1,-1,1,1
NB,4,227,"Passei um bom tempo refletindo se iria tomar ou não, como se aquilo fosse um veneno ou algo do tipo.",1,1,1,0,1,0
NB,4,228,Semana passada transei com meu namorado na casa dele.,1,0,1,-1,0,0
NB,4,229,"Nossos rumos mudaram, mas não se perderam; ainda estou aqui, e o melhor de tudo, é que tenho certeza",1,0,0,0,0,1
NB,4,230,O velho pediu que com cuidado as tirassem dos sacos e viu que eram verdadeiramente formosos exemplar,1,1,-1,-1,1,1
NB,4,231,"ste é o conselho que deixo pra vocês: SE VALORIZEM, TODOS TEM UMA ALMA GÊMEA!",1,1,1,1,1,1
NB,4,235,"Vivos, alegres e comunicativos, estes seres geminianos, leves e desencanados, parecem estar sempre b",0,0,0,-1,1,0
NB,4,247,"Estou tendo um relacionamento com uma pessoa do local de trabalho, sim trabalhamos na mesma empresa ",-1,-1,0,-1,1,0
NB,4,272,Estou com uma vontade imensa de me bater de tanto ódio que eu estou de mim.,0,0,-1,0,1,0
NB,4,280,"Sabe, eu passei grande parte da minha vida me preocupando com tudo, angustiado, triste e deprimido.",1,1,-1,-1,1,1
NB,4,283,Eu parei no estacionamento de uma feira do bairro Santo Antônio em Manaus e lá começamos a nos agarr,1,1,-1,-1,1,1
NB,4,285,"Ódio, eu nao tenho por você, nem pelo meu pai mesmo ele sendo ausente.",0,1,-1,-1,0,1
NB,4,300,"Tirei a minha calça e eu fiquei só de cueca box cinza e uma regata preta, ela foi ao banheiro e quan",0,-1,-1,-1,0,1
NB,4,304,"Porem hoje em dia que eu tenho uma condição financeira melhor que minha família, eles ficam querendo",-1,-1,-1,-1,1,1
NB,4,307,"E meu marido viu e me chamou a atenção e com toda a razão, pois eu sou muito distraída e BURRA por t",-1,-1,-1,-1,1,1
NB,4,308,"Tenho medo de cair em depressão novamente, meu coração tá com um vazio imenso, tento fazer de tudo p",-1,-1,1,1,1,1
NB,4,310,"Eles foram, eu entrei na sala, ele estava na frente do computador, quando eu coloquei a bolsa e um s",1,1,-1,-1,1,1
NB,4,312,Vou morrer de vergonha quando o resultado sair!,1,1,1,1,1,1
NB,4,315,E cortou a minha franja no meio da testa e torta.,1,1,-1,-1,1,1
NB,4,324,Tenho percebido como minha vida tem mudado de uns anos pra cá e como eu mudei.,1,1,-1,0,1,0
NB,4,325,"Mas tivemos um namoro perfeito, era de dar inveja a todos.",0,0,-1,-1,1,1
NB,4,333,"Tenho tudo que uma pequena adolescente pode ter, amigos, pessoas q me amam, dinheiro, popularidade, ",1,1,-1,-1,1,1
NB,4,352,Mas acho que é porque estou chegando na adolescência e todos ficam assim nessa fase da vida.,-1,-1,-1,-1,1,1
NB,4,354,Ta certo que ficar com essas crises hipomaníacas é meio constrangedor - mas ficar deprimida e com id,-1,-1,1,-1,1,0
NB,4,372,"To muito mal, eu devia ter ouvido meu professor de matemática e escolhi um cursinho qualquer.",1,1,-1,-1,1,1
NB,4,373,.E é incrível como esse sentimento me faz bem e mal ao mesmo tempo.,-1,-1,1,1,1,1
NB,4,378,Foi só ele me abraçar que eu também comecei a sentir calor e tirei a blusa de frio.,1,1,-1,-1,1,1
NB,4,383,Mas não teria outro modo de escrever algo que sinto sem tentar explicar ou dar motivos mesmo que ama,-1,0,1,0,0,0
NB,4,387,"E Minha vida nunca e nunca será algo que possa chama de vida, os meus amigos(colegas) parecem ter um",-1,-1,1,-1,1,0
NB,4,389,"Hoje estou muito tranquilo, muito mesmo.",-1,-1,-1,-1,1,1
NB,4,390,"Eu entrando na minha sala então com os olhos cheios de lágrimas tive que me conter, pois as meninas ",1,1,-1,-1,1,1
NB,4,391,Gente gostaria de desabafar com vocês minha historia com minha família.,-1,-1,-1,-1,1,1
NB,4,394,u brigava com você por deixar TV e as luz de vários cômodos acesa.,1,1,-1,-1,1,1
NB,4,395,Ele gemia do jeito que deixa muito excitada.,0,-1,1,1,0,1
NB,4,400,"Você me prometeu, eu sei, eu me lembro, você jurou que ia ser pra sempre.",-1,-1,1,0,1,0
NB,4,402,Mas a sensação de alguém por perto era suficiente pra mim.,0,0,1,0,1,0
NB,4,410,Agente está começando a se afastar e você nem notou.,1,1,1,0,1,0
NB,4,415,"Me imagino em paz comigo mesma, com tudo que eu tiver feito da minha vida.",0,0,1,1,1,1
NB,4,428,"O antidepressivo tem sua parcela de contribuição, mas não é só ele.",1,1,-1,-1,1,1
NB,4,432,"Tentei dormir na varanda , estava tão bom , sabe , olhando a lua.",1,1,-1,1,1,0
NB,4,443,"Em meus sonhos imaginava sua boca me dizendo as palavras que me faria feliz, que a partir desse dia ",1,1,1,0,1,0
NB,4,447,"Pense nisso, saiba que eu te amo demais, desejo muito sua companhia.",-1,-1,1,1,1,1
NB,4,457,"Não tivemos tudo, mas o essencial para nos tornarmos adultos responsável!",-1,0,-1,-1,0,1
NB,4,462,"Depois que ela finalmente aceitar, toda vermelha de vergonha, fica dica, nunca deixe ela se sentir p",-1,0,1,1,0,1
NB,4,476,Ele dispara quando a pessoa chega perto e bate mais forte porque já pensa que é a sua outra metade.,1,1,1,0,1,0
NB,4,480,"Minha amiga Laura, a mais burra e tapada de todas começou a se cortar no meio da sala de aula.",-1,-1,-1,-1,1,1
NB,4,485,"Falei para minha mãe que ia tomar sorvete com alguns amigos imaginários, a sorveteria fica perto da ",-1,-1,1,0,1,0
NB,4,486,Minha mãe teve uma briga daquelas comigo por causa dos horários de sono.,0,0,-1,0,1,0
NB,4,492,"Ela fica jogando na minha cara que eu não sei fazer nada, e ai eu fico com isso na cabeça, e me deix",1,1,-1,-1,1,1
NB,4,493,"Ele já me traiu uma outra vez e eu perdoei, ele esta agindo igual a outra vez, me tratando com a mai",-1,-1,1,1,1,1
NB,4,503,Me imagino visitando minha família nos fim de semanas e ouvindo as besteiras que meu pai fala e semp,1,1,1,1,1,1
NB,4,506,"Mas aí ela começou a falar que eu gostava dele e por fim, elogiou os olhos verdes.",-1,-1,-1,-1,1,1
NB,4,518,"Sei la, é uma coisa tão estranha.",1,1,-1,-1,1,1
NB,4,520,"Enquanto eu tiver forças luto, acho que até por isso consegui bom emprego cedo, me relaciono muito b",-1,-1,-1,-1,1,1
NB,4,521,"Ela falou pra mim que eu era um cara muito especial, que eu sabia tratar a mulher como uma rainha.",0,0,-1,-1,1,1
NB,4,526,"Ao cair da noite nos dirigimos ao hotel mais próximo da casa, com uma boa aparência, ficava mais a v",1,1,-1,0,1,0
NB,4,529,Briguei com a minha mãe por causa do notebook que ela não queria me emprestar pra fazer o trabalho e,0,0,-1,0,1,0
NB,4,531,"O carpinteiro que fez o trabalho, partiu com sua caixa de ferramentas.",0,0,1,1,1,1
NB,4,533,Biluca não é um nome muito conhecido não.,-1,-1,0,0,1,1
NB,4,538,"Ele foi meu professor de Geografia do 3ºano, só que ele deu aula de agosto até dezembro .",-1,-1,-1,-1,1,1
NB,4,540,"Quando se apaixona por uma garota tímida, saiba que ela pode também estar mas nunca tomará iniciativ",0,0,-1,1,1,0
NB,4,554,"Agora com o coração mais aberto, seguia com o caminhão em direção a nova casa, depois de trinta minu",0,0,1,1,1,1
NB,4,556,Sabe hoje quando estava saindo da garagem lá de casa eu sem querer esparrei o carro e arranhou ele n,1,1,-1,-1,1,1
NB,4,558,"Na aula do Kairton revisamos também, porém a parte que eu mais gostei foi quando nós fomos avaliar a",1,1,-1,-1,1,1
NB,4,567,"Não o considero um sentimento ruim, pois ele me faz ter esperança em meio a tanta briga.",0,0,1,0,1,0
NB,4,571,Estou muito feliz e espero que você também.,1,1,-1,-1,1,1
NB,4,573,Hoje foi um dia de tantas surpresas e alegria não sei bem como dizer é que ainda não estou acreditan,1,1,-1,-1,1,1
NB,4,576,"Ninguém merece ficar se humilhando, chorando, em fim, sofrendo por uma pessoa que não dá valor ou nã",1,1,0,0,1,1
NB,4,579,"Acabamos nos beijando mais e mais, meus braços o abraçaram.",1,1,-1,1,1,0
NB,4,580,"Ele enfiava a língua na minha garganta, que quase morri.",1,1,1,1,1,1
NB,4,583,E meu complexo de inferioridade só aumenta nesses casos.,0,0,1,1,1,1
NB,4,584,"Eu tinha amores, conquistas.",-1,-1,1,1,1,1
NB,4,590,"Subimos as escadas entramos no quarto 42, um espelho na frente, banheiro amplo com ceramica antiga, ",0,-1,1,-1,0,0
NB,4,592,Bom tudo começou em Abril do ano passado quando minha mãe começou a namorar um homem que eu nem sei ,0,0,-1,0,1,0
NB,4,594,"Topiramato emagrece, mas fode com a memória, e pra uma universitária isso não é nada legal.",1,1,1,1,1,1
NB,4,603,"Adoro crianças , e as vezes me pareço muito com elas , adoro brincar , pular , enfim... bagunça , ad",-1,-1,1,0,1,0
NB,4,606,"Meu pai, nunca foi uma figura paterna de verdade, ofuscado pela força da minha mãe.",-1,-1,1,1,1,1
NB,4,630,Eu não consigo pensar nele sem dar uma risada!,0,0,1,1,1,1
NB,4,632,E todos os dias olharei para céu e agradecerei por ter te encontrado e por você ter sido mais do que,-1,-1,1,1,1,1
NB,4,657,"Quase dois meses me fizeram ter uma rotina, muito louca, mas uma rotina legal.",0,0,1,1,1,1
NB,4,661,Preocupa-se muito pouco com a opinião alheia.,-1,-1,1,1,1,1
NB,4,667,"E aqueles bicos ficam cada vez mais duros, provocando uma excitação impaciente, meio nervosa, de mol",-1,-1,-1,-1,1,1
NB,4,668,"Foi uma delicia viu, fazer amor no carro é muito gostoso, e melhor quando menos esperamos.",1,1,-1,-1,1,1
NB,4,677,"O pior de tudo , foi q ele terminou comigo, alegando que eu não podia ficar ate as 4 da manha na rua",-1,-1,1,1,1,1
NB,4,678,"Adoro eles pois são muito legais e divertidos, adoramos rir e fazer brincadeiras.",-1,-1,-1,0,1,0
NB,4,685,Acordo bem mais disposta.,0,0,-1,-1,1,1
NB,4,687,"Namorei com um menino chamado Luan, ele é 3 meses mais novo que eu, e talvez meu erro já tenha sido ",1,0,1,0,0,0
NB,4,691,"Prometo te amar ate o fim da minha vida, ate meu ultimo suspiro, ate a ultima batida do meu coração,",1,1,-1,0,1,0
NB,4,693,Minha insônia atingiu um nível crítico e finalmente eu resolvi ir para o psiquiatra pra ver o que el,0,0,-1,0,1,0
NB,4,694,Separou do marido e não aguentou!,1,-1,1,1,0,1
NB,4,700,Minha vida e cheia de alegrias e tristezas mas eu amo viver minha vida.,1,1,1,1,1,1
NB,4,708,"Eu só sei que agora estou melhor ,e sabe o que mais me surpreendeu, o fato de essas palavras virem d",-1,-1,1,-1,1,0
NB,4,709,"Ontem, eu estava com a minha melhor amiga na sala de aula, eu cheguei atrasada e conversei um pouco ",1,1,-1,-1,1,1
NB,4,712,"Ano passado foi tudo muito perfeito e esse ano, nenhum pouco.",-1,-1,1,0,1,0
NB,4,721,Na da FIEB tenho menos chances ainda.,-1,-1,-1,-1,1,1
NB,4,725,"Me lembro que eu comia muito na escola, para não ter que comer em casa, e tomava banho escondido, er",-1,-1,1,0,1,0
NB,4,727,Depositamos tanta confiança e tanto sentimento nas pessoas.,-1,0,-1,0,0,0
NB,4,734,"Mas sabe, é estranho pensar que isso seja natural, eu me sinto completamente mal por ele demonstrar ",-1,-1,1,0,1,0
NB,4,750,"Tava cheio hoje e isso é um saco, demora mais.",1,1,-1,0,1,0
NB,4,751,"Saímos e fomos no horario de trabalho para um motel chamado Beira Rio, proxímo de nosso trabalho.",-1,-1,-1,-1,1,1
NB,4,766,É mesmo uma ousada declaração de amor.,-1,-1,1,0,1,0
NB,4,773,"Na hora que fui embora ele me deu um bombom, serenata de amor.",0,0,1,0,1,0
NB,4,781,"Eu lembro de tantos momentos , tantas coisas boas que agente fez junta, voce foi um anjo pra mim.",1,1,1,1,1,1
NB,4,783,"Ai contei pro meu pai, o que ela tinha me dito naquele dia, ela falou que é mentira, que eu sou ment",-1,-1,-1,-1,1,1
NB,4,793,Só você me faz sorrir.,0,0,0,0,1,1
NB,4,794,"A beleza de uma mulher está no seu sorriso, na sua personalidade, na sua simplicidade.",1,1,1,1,1,1
NB,4,796,"Hoje foda-se, não to nem ai para o que vocês pensam sobre mim, não estou nem ai pra sua popularidade",1,1,-1,-1,1,1
NB,4,800,"Você lambeu minhas lágrimas, e dormiu do meu lado sempre que eu chorei até cair no sono.",0,0,1,-1,1,0
NB,4,804,Te amo muito meu Pai!,0,0,1,1,1,1
NB,4,806,Esses últimos 3 meses do mês é o período que mais trabalhamos pois ganhamos por comissão.,1,1,-1,-1,1,1
NB,4,808,"Chegando lá fomos para uma suite stand, super confortavel e lá começou, beijos gostosos por todo o m",0,0,1,0,1,0
NB,4,813,"Durante um momento de descontração e risos, eu tive um momento muito estranho, senti um espírito pró",0,0,1,1,1,1
NB,4,815,"Durante o dia, conseguia ver meu irmão pela janela, um belo menino loiro, somos bem mais que irmão, ",1,0,1,1,0,1
NB,4,817,"Conheci uma menina nova lá, acho que vamos ser amigas.",0,0,1,-1,1,0
NB,4,823,Ovos sem colesterol e carne de porco light são exemplos do que pode fazer a pesquisa genética em bus,0,-1,-1,-1,0,1
NB,4,830,Obrigado meu Deus pela vida de meu esposo!,-1,-1,-1,-1,1,1
NB,4,836,"Quantas tristezas e decepções eu já passei nessa vida não é mesmo, ainda bem que eu escrevo só pra m",1,1,-1,-1,1,1
NB,4,840,"Eles não gostam de mim, não acreditam em meu potencial de chegar a ser uma psicóloga, não dão nada p",1,0,-1,-1,0,1
NB,4,843,Ela só se importa em te ver bem.,1,1,1,-1,1,0
NB,4,846,"No sábado, dia 28 de julho, foi um sábado maravilhoso.",1,1,1,1,1,1
NB,4,848,"Seu andar é meio saltitante e alegre, e sempre fazem várias coisas ao mesmo tempo, como estudar vend",-1,-1,-1,-1,1,1
NB,4,851,Gente eu tenho 13 anos e eu nunca beijei em toda a minha VIDA.,-1,-1,-1,-1,1,1
NB,4,856,"Ele insinuou que eu poderia estar grávida, eu disse que isso, nem pensar, pois eu tomava anticoncepc",0,0,-1,-1,1,1
NB,4,864,"Minha mãe não lembrou, poucas pessoas lembraram.",-1,-1,-1,-1,1,1
NB,4,868,"Eu mato o tempo, escrevendo nesse diario online.",1,1,1,1,1,1
NB,4,886,"Amo você mais do que a mim mesma, afinal você é minha mãe.",1,0,-1,-1,0,1
NB,4,889,"Eu hoje estava vindo trabalhar de tomara que caia todo florido de salto bem alto, um coletinho de re",0,0,1,-1,1,0
NB,4,892,"Preciso que você também se ame e prometa que vai procurar cuidar mais de mim, sou parte de você.",-1,0,1,0,0,0
NB,4,897,Não se espante com esta confissão.,1,1,1,-1,1,0
NB,4,901,"Eu e meu namorado agora, temos ficado bastante tempo juntos, e ainda temos aquele sonho de dormi jun",0,0,-1,-1,1,1
NB,4,902,"Das outras vezes que eu vim escrever, era pra contar histórias engraçadas.",0,0,1,0,1,0
NB,4,905,"Não ficamos, nem sequer nos beijamos, almoçamos juntos algumas vezes nos falamos por telefone e nos ",1,1,0,0,1,1
NB,4,911,Ele chegou as 00:30 eu o esperava ansiosa pois sempre dormíamos agarradinhos e por isso o esperava.,-1,0,1,-1,0,0
NB,4,913,"Mas também não adianta tu querer colocar um decote, e um short enfiado no cú , garotas desse tipo só",-1,-1,-1,-1,1,1
NB,4,919,Me imagino passando perto da casa dos meus pais e deixando um pão quentinho a tarde.,-1,-1,1,0,1,0
NB,4,922,"Coisas acontecem nos piores momentos, faz parte dessa longa viagem chamada vida.",0,0,1,1,1,1
NB,4,931,"Entrei, pedi licença e fui pegar um livro de romance!",-1,-1,1,1,1,1
NB,4,955,"Algo gostoso, muito gostoso estava beijando pela primeira vez e foi muito bom pra mim.",1,1,1,1,1,1
NB,4,956,"Porque não fazer ela feliz, já que ela também estava disposta a me fazer feliz.",-1,-1,1,1,1,1
NB,4,957,"Só quem sabe realmente, sou eu que estou vivendo, sentindo.",1,1,-1,-1,1,1
NB,4,962,Aproveitei que já tinha acordado e liguei pro meu namorado pois a gente ia se ver de novo.,0,0,1,-1,1,0
NB,4,964,"Ao voltar para casa da minha mãe com 13 anos, minha irmã mais velha estava em uma vida de drogas e d",-1,-1,-1,-1,1,1
NB,4,967,Tem uma grande sensualidade e sabe como explora-la muito bem.,0,1,-1,-1,0,1
NB,4,968,Brincar de comidinha com as vizinhas !,1,1,1,-1,1,0
NB,4,972,A noite estava chegando quando ouvi o batido na porta.,1,1,-1,-1,1,1
NB,4,977,"Eu sei que devo esperar, mais esperei demais.",1,1,1,-1,1,0
NB,4,986,Minha mãe assumiu ter preconceito com meu namorado por ele ser negro.,-1,-1,1,1,1,1
NB,4,988,"Quando eu olhei pra trás, ele latiu, abanou o rabo e fez uma pose sexy que me seduziu, quero ele.",-1,-1,1,1,1,1
NB,4,990,"Bom continuando, nós sempre marcávamos um cineminha básico.",1,1,-1,-1,1,1
NB,4,992,"Pra comemorar pedimos pizza, e eu fiz uma carta e deixei do lado dele da cama!",0,0,1,-1,1,0
NB,4,998,"Porque eu vou conseguir emagrecer, e vou provar a todos que eu não sou uma miuda gorda qualquer.",-1,-1,1,1,1,1
NB,4,1007,"É mais triste ainda saber que ela me pressionava a perder a virgindade com ele, apoiava meu namoro, ",-1,-1,1,-1,1,0
NB,4,1008,"Sinceramente, o amor não se escolhe, apenas acontece.",-1,-1,0,0,1,1
NB,4,1009,Foi um susto para muita gente.,-1,-1,1,1,1,1
NB,4,1016,"Bem, ainda não sei se vou tomar.",0,0,1,1,1,1
NB,4,1021,"Falar que a vida é feita de escolhas, é extremamente fácil.",1,1,-1,-1,1,1
NB,4,1027,"Acordei com Helen me olhando, sabia que ela também não estava bem, mas naquele momento era a única p",-1,-1,1,1,1,1
NB,4,1034,"e perco pensando em seu sorriso no como é lindo , no como ele me fazia me sentir tão especial em que",1,1,-1,1,1,0
NB,4,1055,No caminho da casa dessa garota encontramos um senhor deitado no chão como se estivesse morto ou des,-1,-1,1,1,1,1
NB,4,1062,"Eu to uma baleia de gorda, não quero engordar mais e pronto.",-1,-1,1,1,1,1
NB,4,1067,"E não foi a primeira vez, ela sempre mente.",0,0,1,1,1,1
NB,4,1069,"Acordei atrasada, com aquela vontade de ficar na cama, aquela vontade de não fazer nada, simplesment",-1,-1,-1,-1,1,1
NB,4,1072,Chegamos ao nosso cantinho: uma maca cercada de cortinas.,0,0,1,-1,1,0
NB,4,1074,"Eu amo tanto ele e nunca quero perde-lo, pois ele é o motivo dos meus sorrisos , da minha felicidade",1,1,1,1,1,1
NB,4,1076,Este filme ensina como amar e respeitar a pessoa que você ama.,1,1,-1,-1,1,1
NB,4,1077,"Todos na sala, inclusive meu pai, se levantou, a preocupação era visível na cara de todos.",1,1,-1,-1,1,1
NB,4,1079,"Deus colocará uma pessoa boa em minha vida, que dará todo o amor que eu preciso e quando eu formar m",-1,0,1,0,0,0
NB,4,1080,"No dia estabelecido, à frente da tenda do feiticeiro, os dois esperavam com as aves dentro de um sac",1,1,1,1,1,1
NB,4,1083,"Sorte que ELE (namorado) me ligou , o tempo passou bem rápido, conversamos a beça , estamos bem agor",1,1,1,1,1,1
NB,4,1087,Pelo menos as matérias da faculdade vão ser mais legaizinhas e mais a ver com o curso.,-1,-1,-1,-1,1,1
NB,4,1088,Minha mãe aconselhou um dia que quando eu tivesse um grande amor eu deveria lutar por ele e foi oque,0,1,-1,-1,0,1
NB,4,1089,"E espero que me compreenda, porque não pedi pra me apaixonar, pois quem manda na gente é o coração.",1,1,1,-1,1,0
NB,4,1097,Declarações de amizade e dos desenhos doidos no caderno de escola.,-1,-1,1,0,1,0
NB,4,1102,E ele não se importa se os pais dela não gostam.,-1,-1,1,1,1,1
NB,4,1106,Todos os momentos que eu estou perdendo com você.,1,1,1,-1,1,0
NB,4,1113,Ela se interessa por todos os seus assuntos sem pé e sem cabeça.,0,0,1,0,1,0
NB,4,1114,"Somos estrelas, somos nossa própria luz.",1,-1,-1,-1,0,1
NB,4,1119,"Sou bem organizada, paranoica, tenho nojo de quase tudo.",0,0,-1,-1,1,1
NB,4,1122,Chegando lá falei com minhas amigas e fui para o corredor aonde eu espero meu namorado todos os dias,1,1,-1,-1,1,1
NB,4,1133,"Já fiz e sofri coisas que me fazem sentir um lixo, passei por situações que não se pode desejar nem ",-1,-1,0,-1,1,0
NB,4,1141,"Minha mãe sequer me deixa sair com ela, e leva minha irmã, e depois ela ainda reclama que é a mal am",-1,-1,0,0,1,1
NB,4,1143,É maravilhoso saber que a cada dia estamos nos unindo cada vez mais.,-1,-1,-1,-1,1,1
NB,4,1145,"Mas dessa vez acabou tudo bem, depois de tanta dor e tanto sofrimento pelas circunstâncias, tudo aca",1,1,-1,-1,1,1
NB,4,1146,Paixão é apenas uma coisa de momento e gostar é diferente de amar.,1,1,1,-1,1,0
NB,4,1156,"Sei muito bem que vou ficar escrevendo e ele vai estar olhando, analisando o que eu tô fazendo.",1,1,1,-1,1,0
NB,4,1157,Tive uma outra fase de mudança de humor na frente dele e ele me ameaçou de terminar o namoro se eu n,0,1,1,1,0,1
NB,4,1161,"Continuo, por ela e com ela.",1,-1,-1,-1,0,1
NB,4,1162,Comecei a cortar meus pulsos a fim de trazer dor física e esquecer a dor emocional.,1,1,-1,-1,1,1
NB,4,1164,"Pois é, da mesma maneira que você amou ela, eu amo, e estava precisando dela aqui no céu.",-1,-1,1,1,1,1
NB,4,1167,Equações são mesmo muito legais de se fazer.,0,1,-1,-1,0,1
NB,4,1170,"Depois de um tempo, estava eu dançando alegremente, como se nada estivesse acontecido.",-1,-1,-1,-1,1,1
NB,4,1176,Eu sempre fechava a janela e brigava com você por ela estar aberta.,-1,-1,0,0,1,1
NB,4,1185,"Não tendo mais você, acho que é o que me resta.",1,1,1,1,1,1
NB,4,1190,"Na semana seguinte estava chovendo muito, acordei durante a noite assustada, a casa estava cheia de ",-1,-1,1,-1,1,0
NB,4,1201,Faço tudo que estiver ao meu alcance porque pra minha vida ser perfeita só falta você nela.,-1,-1,1,1,1,1
NB,4,1204,"Eu odeio não porque me fizeram algo, mas pelo fato de você ter se entregado para elas.",0,0,1,1,1,1
NB,4,1206,"Quando ele deixa claro que NÃO GOSTA DE TI, você chora ou/e fica triste por alguns dias, mas depois ",-1,-1,1,1,1,1
NB,5,2,"Mais uma vez eu to aqui me lamentando, eu estou arrasada, meu marido ele mentiu pra mim, ele criou u",0,0,1,-1,1,0
NB,5,5,Ganhei um notebook novo.,-1,-1,1,0,1,0
NB,5,8,Já me fiz essa pergunta e voltei três vezes e hoje o sofrimento é mil vezes maior.,1,0,-1,-1,0,1
NB,5,9,A vida nos foi dada gratuitamente.,-1,-1,-1,-1,1,1
NB,5,11,"Meu coração acelera, minhas mãos ficam geladas e meia tremulas, me dá um frio na barriga, e uma sens",1,0,1,1,0,1
NB,5,14,Seu lado da sapateira era cheio de sapatos que nunca acabava e eu sempre reclamava da confusão.,-1,-1,1,1,1,1
NB,5,16,"A vida foi cruel comigo, desde de pequena já trabalhando como engraxate, passando fome e vendo todos",-1,-1,-1,-1,1,1
NB,5,21,"Mãe, desculpe por eu ser quem sou, por eu ser tão e unicamente eu, por eu ser diferente, por eu ser ",-1,-1,1,0,1,0
NB,5,23,"Sim, isso me envergonha, gosto de estar sob controle.",-1,-1,1,-1,1,0
NB,5,32,Tive apendicite com sérias complicações.,-1,-1,1,0,1,0
NB,5,34,"Ainda me lembro das vezes que você me olhava e dizia o quanto me amava, o quanto me queria.",-1,-1,1,0,1,0
NB,5,39,"Não tenho coragem de cobrar fidelidade e isso para um homem é a maior das vergonhas, não sou homem, ",-1,-1,-1,-1,1,1
NB,5,45,"Prefere a discrição, ficar quieto, observando e tomando suas próprias conclusões.",-1,0,-1,-1,0,1
NB,5,52,Quando tudo parece desmoronar dentro de mim eu me sinto em pedaços.,-1,-1,-1,0,1,0
NB,5,54,"Eu sou uma orgulhosa sim, não fico com todos (até porque isso é coisa de vadia), jogo bola, falo com",-1,-1,1,-1,1,0
NB,5,57,A miserável vida do Paulo Anderson.,-1,-1,-1,-1,1,1
NB,5,70,Na minha vida amorosa tudo é uma GRANDE merda.,1,1,-1,-1,1,1
NB,5,73,Essa liberdade ta me fazendo muito falta agora.,-1,0,-1,-1,0,1
NB,5,74,"Só que aconteceu uma coisa engraçada, aliás desde o primeiro dia.",-1,-1,-1,-1,1,1
NB,5,103,Eu como a boa esposa que sempre fui passei sua melhor farda engraxei seu coturno o deixei lindo e ch,1,-1,-1,-1,0,1
NB,5,105,Desta vez ele me fez gozar de uma forma que o meu corpo tremia todo.,1,1,1,-1,1,0
NB,5,106,"Meu Deus, por isso ta tão vermelha acho que esta com febre, mas pq não vai ao convenio?",0,-1,1,1,0,1
NB,5,108,Hoje minha sala foi pra biblioteca depois do intervalo.,0,0,-1,-1,1,1
NB,5,115,É muito triste saber que tenho uma irmã que me fez namorar um menino gay simplesmente pra abafar o r,-1,-1,-1,-1,1,1
NB,5,118,"Amo-a mais que tudo nessa vida, então, eu amo a minha vida.",1,1,-1,-1,1,1
NB,5,122,"Estou pensando seriamente em fugir de casa e dar um tempo, e em sequencia conviver com meu amado!",-1,0,1,1,0,1
NB,5,131,"Eu te conheço como ninguém, o teu coração está aqui na minha mão, eu posso sentir os batimentos.",1,1,1,0,1,0
NB,5,133,"Estou só, minha esposa passou o dia fora e disse estar na casa de sua mãe, digo que ela disse pois t",-1,-1,1,1,1,1
NB,5,136,"À minha frente lá estava a tal mulher , que inacreditavelmente já não levava a mesma abóbora, mas um",0,0,1,-1,1,0
NB,5,137,Hoje será o dia que ele vai estar completamente e malucamente apaixonado por você se tudo tiver ido ,1,1,1,0,1,0
NB,5,139,"Ultimamente ando muito compulsiva - por masturbação com o vibrador, por comida, meio agressiva, me s",-1,-1,1,-1,1,0
NB,5,140,Na verdade eu nem queria ter acordado hoje.,-1,-1,-1,0,1,0
NB,5,142,Eu tive que voltar cedinho pra casa como se eu tivesse ido pra uma balada mas acabo que nem deu nada,0,0,1,0,1,0
NB,5,143,"Bem quando o meu filho fez 5 meses eu conheci um amigo da minha irmã, a principio foi uma amizade ma",1,1,-1,-1,1,1
NB,5,150,"To cansada de brigar com a minha mae, dela nunca estar do meu lado.",-1,-1,1,-1,1,0
